単位[万kWh],,,,,,,,,,,,,,
DATE,TIME,東京エリア需要,供給力,,,,,,,,,,,
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2020/11/13,7:00,3190,0,2597,137,0,34,174,0,6,0,0,242,3190
2020/11/13,8:00,3367,0,2397,130,0,35,456,0,4,0,0,345,3367
2020/11/13,9:00,3479,0,2247,127,0,35,707,0,3,0,0,360,3479
2020/11/13,10:00,3452,0,2019,122,0,34,874,0,3,0,42,358,3452
2020/11/13,11:00,3412,0,1985,115,0,34,920,0,3,0,-39,394,3412
2020/11/13,12:00,3270,0,1895,114,0,34,875,0,3,0,-43,392,3270
2020/11/13,13:00,3361,0,2104,114,0,35,735,0,2,0,0,371,3361
2020/11/13,14:00,3369,0,2304,121,0,34,505,0,3,0,49,353,3369
2020/11/13,15:00,3391,0,2611,136,0,35,229,0,3,0,85,292,3391
2020/11/13,16:00,3474,0,2969,152,0,35,24,0,5,0,89,200,3474
2020/11/13,17:00,3552,0,3038,159,0,34,0,0,5,0,115,201,3552
2020/11/13,18:00,3499,0,2981,160,0,34,0,0,8,0,48,268,3499
2020/11/13,19:00,3398,0,2875,154,0,35,0,0,11,0,1,322,3398
2020/11/13,20:00,3270,0,2727,147,0,35,0,0,13,0,0,348,3270
2020/11/13,21:00,3097,0,2530,136,0,35,0,0,14,0,0,382,3097
2020/11/13,22:00,2965,0,2474,126,0,35,0,0,15,0,0,315,2965
2020/11/13,23:00,2804,0,2316,125,0,35,0,0,16,0,0,312,2804
2020/11/14,0:00,2602,0,2177,116,0,34,0,0,19,0,0,256,2602
2020/11/14,1:00,2489,0,2080,110,0,34,0,0,22,0,0,243,2489
2020/11/14,2:00,2462,0,2067,113,0,35,0,0,22,0,0,225,2462
2020/11/14,3:00,2481,0,2106,121,0,35,0,0,21,0,0,198,2481
2020/11/14,4:00,2496,0,2134,129,0,35,0,0,22,0,0,176,2496
2020/11/14,5:00,2537,0,2185,129,0,35,0,0,22,0,0,166,2537
2020/11/14,6:00,2626,0,2270,130,0,35,10,0,20,0,0,161,2626
2020/11/14,7:00,2714,0,2075,135,0,32,189,0,22,0,0,261,2714
2020/11/14,8:00,2783,0,1763,124,0,34,474,0,21,0,0,367,2783
2020/11/14,9:00,2854,0,1742,120,0,33,722,0,20,0,-144,361,2854
2020/11/14,10:00,2845,0,1744,116,0,32,873,0,19,0,-324,385,2845
2020/11/14,11:00,2826,0,1692,116,0,32,920,0,19,0,-366,413,2826
2020/11/14,12:00,2782,0,1667,116,0,32,878,0,18,0,-378,449,2782
2020/11/14,13:00,2786,0,1731,116,0,32,739,0,16,0,-267,419,2786
2020/11/14,14:00,2802,0,1958,117,0,34,510,0,12,0,-226,397,2802
2020/11/14,15:00,2853,0,2202,135,0,34,227,0,12,0,-79,322,2853
2020/11/14,16:00,2970,0,2546,147,0,34,23,0,12,0,16,192,2970
2020/11/14,17:00,3134,0,2697,148,0,34,0,0,15,0,75,165,3134
2020/11/14,18:00,3149,0,2695,148,0,35,0,0,16,0,34,221,3149
2020/11/14,19:00,3101,0,2665,140,0,35,0,0,16,0,5,240,3101
2020/11/14,20:00,3024,0,2600,129,0,35,0,0,15,0,0,245,3024
2020/11/14,21:00,2884,0,2467,122,0,35,0,0,12,0,0,248,2884
2020/11/14,22:00,2749,0,2350,117,0,35,0,0,10,0,0,237,2749
2020/11/14,23:00,2622,0,2228,118,0,34,0,0,8,0,0,234,2622
2020/11/15,0:00,2437,0,2177,115,0,33,0,0,4,0,-58,166,2437
2020/11/15,1:00,2343,0,2118,114,0,35,0,0,4,0,-130,202,2343
2020/11/15,2:00,2342,0,2159,111,0,32,0,0,3,0,-137,174,2342
2020/11/15,3:00,2365,0,2158,113,0,32,0,0,3,0,-57,116,2365
2020/11/15,4:00,2386,0,2129,125,0,32,0,0,4,0,0,96,2386
2020/11/15,5:00,2436,0,2173,128,0,34,0,0,4,0,0,97,2436
2020/11/15,6:00,2505,0,2182,127,0,33,9,0,4,0,0,150,2505
2020/11/15,7:00,2585,0,1927,129,0,34,182,0,4,0,0,309,2585
2020/11/15,8:00,2649,0,1700,120,0,32,464,0,4,0,-54,383,2649
2020/11/15,9:00,2701,0,1658,117,0,32,714,0,5,0,-215,390,2701
2020/11/15,10:00,2675,0,1637,114,0,32,860,0,4,0,-438,466,2675
2020/11/15,11:00,2650,0,1598,114,0,31,911,0,3,0,-512,505,2650
2020/11/15,12:00,2636,0,1636,114,0,32,869,0,4,0,-501,482,2636
2020/11/15,13:00,2628,0,1678,115,0,32,732,0,4,0,-394,461,2628
2020/11/15,14:00,2637,0,1805,117,0,32,503,0,4,0,-167,343,2637
2020/11/15,15:00,2702,0,2062,121,0,32,222,0,4,0,-39,300,2702
2020/11/15,16:00,2851,0,2356,139,0,34,22,0,6,0,5,289,2851
2020/11/15,17:00,3073,0,2640,140,0,34,0,0,7,0,21,231,3073
2020/11/15,18:00,3119,0,2657,141,0,34,0,0,8,0,24,255,3119
2020/11/15,19:00,3076,0,2629,146,0,34,0,0,8,0,0,259,3076
2020/11/15,20:00,2992,0,2542,142,0,34,0,0,9,0,0,265,2992
2020/11/15,21:00,2842,0,2386,129,0,34,0,0,10,0,0,283,2842
2020/11/15,22:00,2671,0,2234,116,0,35,0,0,10,0,-25,301,2671
2020/11/15,23:00,2529,0,2118,117,0,35,0,0,10,0,-25,274,2529
2020/11/16,0:00,2354,0,2027,114,0,35,0,0,9,0,-100,269,2354
2020/11/16,1:00,2264,0,2011,110,0,33,0,0,10,0,-207,307,2264
2020/11/16,2:00,2277,0,1983,114,0,32,0,0,9,0,-146,285,2277
2020/11/16,3:00,2316,0,1974,117,0,32,0,0,11,0,-18,200,2316
2020/11/16,4:00,2372,0,2004,118,0,33,0,0,11,0,0,206,2372
2020/11/16,5:00,2521,0,2141,127,0,33,0,0,12,0,0,208,2521
2020/11/16,6:00,2795,0,2357,128,0,35,8,0,13,0,0,254,2795
2020/11/16,7:00,3017,0,2380,124,0,34,180,0,13,0,0,286,3017
2020/11/16,8:00,3231,0,2269,122,0,35,461,0,9,0,0,335,3231
2020/11/16,9:00,3376,0,2181,112,0,29,705,0,7,0,0,342,3376
2020/11/16,10:00,3372,0,2005,108,0,28,853,0,7,0,0,371,3372
2020/11/16,11:00,3351,0,1932,108,0,28,896,0,10,0,0,377,3351
2020/11/16,12:00,3231,0,1892,108,0,28,847,0,13,0,-52,395,3231
2020/11/16,13:00,3343,0,2140,110,0,29,705,0,14,0,-3,348,3343
2020/11/16,14:00,3369,0,2386,115,0,29,485,0,14,0,0,340,3369
2020/11/16,15:00,3378,0,2638,131,0,30,214,0,14,0,13,338,3378
2020/11/16,16:00,3460,0,2821,152,0,29,20,0,15,0,146,277,3460
2020/11/16,17:00,3524,0,2843,153,0,30,0,0,16,0,220,262,3524
2020/11/16,18:00,3461,0,2842,155,0,30,0,0,16,0,178,240,3461
2020/11/16,19:00,3338,0,2841,152,0,30,0,0,16,0,12,287,3338
2020/11/16,20:00,3201,0,2671,144,0,30,0,0,16,0,0,340,3201
2020/11/16,21:00,3039,0,2542,117,0,30,0,0,17,0,0,333,3039
2020/11/16,22:00,2881,0,2450,115,0,30,0,0,15,0,0,271,2881
2020/11/16,23:00,2713,0,2273,116,0,30,0,0,17,0,0,277,2713
2020/11/17,0:00,2508,0,2096,113,0,29,0,0,18,0,0,252,2508
2020/11/17,1:00,2402,0,2028,110,0,30,0,0,16,0,0,218,2402
2020/11/17,2:00,2398,0,2063,104,0,31,0,0,15,0,0,185,2398
2020/11/17,3:00,2432,0,2109,103,0,31,0,0,17,0,4,168,2432
2020/11/17,4:00,2487,0,2117,102,0,31,0,0,17,0,70,150,2487
2020/11/17,5:00,2610,0,2174,108,0,31,0,0,17,0,196,84,2610
2020/11/17,6:00,2843,0,2360,112,0,31,7,0,18,0,219,96,2843
2020/11/17,7:00,3018,0,2347,119,0,31,176,0,16,0,56,273,3018
2020/11/17,8:00,3207,0,2282,113,0,30,458,0,11,0,-19,332,3207
2020/11/17,9:00,3357,0,2202,108,0,29,706,0,8,0,-43,347,3357
2020/11/17,10:00,3351,0,2178,103,0,29,855,0,6,0,-211,391,3351
2020/11/17,11:00,3338,0,2171,104,0,28,905,0,6,0,-261,385,3338
2020/11/17,12:00,3215,0,2138,105,0,28,865,0,5,0,-335,409,3215
2020/11/17,13:00,3334,0,2208,107,0,28,729,0,4,0,-125,383,3334
2020/11/17,14:00,3370,0,2441,111,0,29,501,0,5,0,-1,284,3370
2020/11/17,15:00,3391,0,2777,115,0,29,220,0,5,0,41,204,3391
2020/11/17,16:00,3473,0,2993,188,0,29,20,0,6,0,123,114,3473
2020/11/17,17:00,3540,0,3067,191,0,30,0,0,7,0,164,81,3540
2020/11/17,18:00,3490,0,3018,192,0,30,0,0,7,0,94,149,3490
2020/11/17,19:00,3376,0,2965,142,0,30,0,0,7,0,46,186,3376
2020/11/17,20:00,3237,0,2845,142,0,30,0,0,7,0,10,203,3237
2020/11/17,21:00,3074,0,2671,115,0,30,0,0,8,0,6,244,3074
2020/11/17,22:00,2922,0,2587,109,0,30,0,0,9,0,0,187,2922
2020/11/17,23:00,2749,0,2431,111,0,30,0,0,9,0,0,168,2749
2020/11/18,0:00,2543,0,2206,106,0,29,0,0,10,0,-7,199,2543
2020/11/18,1:00,2434,0,2103,101,0,31,0,0,10,0,-65,254,2434
2020/11/18,2:00,2435,0,2156,100,0,31,0,0,10,0,-70,208,2435
2020/11/18,3:00,2469,0,2207,99,0,31,0,0,10,0,-21,143,2469
2020/11/18,4:00,2512,0,2274,99,0,31,0,0,8,0,0,100,2512
2020/11/18,5:00,2625,0,2421,97,0,31,0,0,8,0,0,68,2625
2020/11/18,6:00,2860,0,2628,116,0,31,5,0,8,0,12,60,2860
2020/11/18,7:00,3053,0,2538,132,0,31,151,0,7,0,0,194,3053
2020/11/18,8:00,3262,0,2417,117,0,31,407,0,6,0,0,284,3262
2020/11/18,9:00,3398,0,2339,105,0,31,632,0,4,0,4,283,3398
2020/11/18,10:00,3361,0,2186,105,0,30,750,0,3,0,4,283,3361
2020/11/18,11:00,3366,0,2139,104,0,30,843,0,3,0,2,245,3366
2020/11/18,12:00,3238,0,1992,103,0,30,812,0,3,0,0,298,3238
2020/11/18,13:00,3369,0,2312,105,0,31,695,0,3,0,0,223,3369
2020/11/18,14:00,3414,0,2575,108,0,32,476,0,3,0,1,219,3414
2020/11/18,15:00,3388,0,2801,109,0,33,203,0,3,0,21,218,3388
2020/11/18,16:00,3460,0,2993,140,0,34,18,0,3,0,118,154,3460
2020/11/18,17:00,3495,0,2959,141,0,35,0,0,5,0,200,155,3495
2020/11/18,18:00,3426,0,2958,133,0,35,0,0,5,0,133,162,3426
2020/11/18,19:00,3303,0,2884,138,0,35,0,0,5,0,41,200,3303
2020/11/18,20:00,3160,0,2741,137,0,35,0,0,5,0,1,241,3160
2020/11/18,21:00,2987,0,2547,121,0,35,0,0,5,0,0,279,2987
2020/11/18,22:00,2841,0,2467,122,0,35,0,0,5,0,-3,215,2841
2020/11/18,23:00,2673,0,2349,117,0,34,0,0,5,0,0,168,2673
2020/11/19,0:00,2470,0,2165,108,0,33,0,0,6,0,0,158,2470
2020/11/19,1:00,2378,0,2058,105,0,35,0,0,7,0,0,173,2378
2020/11/19,2:00,2378,0,2045,103,0,35,0,0,7,0,0,188,2378
2020/11/19,3:00,2407,0,2095,101,0,35,0,0,7,0,0,169,2407
2020/11/19,4:00,2448,0,2142,100,0,35,0,0,7,0,0,164,2448
2020/11/19,5:00,2540,0,2225,99,0,35,0,0,8,0,0,173,2540
2020/11/19,6:00,2729,0,2394,114,0,35,3,0,8,0,11,164,2729
2020/11/19,7:00,2887,0,2365,129,0,35,109,0,10,0,0,239,2887
2020/11/19,8:00,3129,0,2306,123,0,35,360,0,11,0,0,294,3129
2020/11/19,9:00,3292,0,2269,100,0,34,612,0,11,0,0,266,3292
2020/11/19,10:00,3337,0,2131,83,0,35,795,0,13,0,0,280,3337
2020/11/19,11:00,3357,0,2123,81,0,35,830,0,14,0,0,274,3357
2020/11/19,12:00,3235,0,2082,81,0,33,758,0,16,0,0,265,3235
2020/11/19,13:00,3362,0,2381,81,0,35,609,0,16,0,0,240,3362
2020/11/19,14:00,3362,0,2523,82,0,35,394,0,17,0,63,248,3362
2020/11/19,15:00,3363,0,2664,90,0,35,172,0,16,0,182,204,3363
2020/11/19,16:00,3435,0,2766,118,0,35,16,0,18,0,305,177,3435
2020/11/19,17:00,3468,0,2791,125,0,35,0,0,21,0,286,210,3468
2020/11/19,18:00,3388,0,2781,137,0,35,0,0,24,0,139,272,3388
2020/11/19,19:00,3243,0,2686,137,0,35,0,0,26,0,25,334,3243
2020/11/19,20:00,3088,0,2598,113,0,35,0,0,26,0,0,316,3088
2020/11/19,21:00,2924,0,2432,98,0,35,0,0,26,0,0,333,2924
2020/11/19,22:00,2796,0,2354,91,0,35,0,0,27,0,0,289,2796
2020/11/19,23:00,2637,0,2234,92,0,32,0,0,27,0,0,252,2637
2020/11/20,0:00,2446,0,2052,87,0,32,0,0,26,0,0,249,2446
2020/11/20,1:00,2343,0,1975,83,0,32,0,0,26,0,0,227,2343
2020/11/20,2:00,2340,0,1962,83,0,32,0,0,27,0,0,236,2340
2020/11/20,3:00,2367,0,1997,83,0,32,0,0,27,0,0,228,2367
2020/11/20,4:00,2391,0,2035,84,0,32,0,0,27,0,0,213,2391
2020/11/20,5:00,2454,0,2096,82,0,32,0,0,27,0,2,215,2454
2020/11/20,6:00,2631,0,2294,93,0,35,1,0,27,0,10,171,2631
2020/11/20,7:00,2853,0,2412,106,0,35,27,0,26,0,0,247,2853
2020/11/20,8:00,3126,0,2554,103,0,35,81,0,23,0,1,329,3126
2020/11/20,9:00,3350,0,2691,99,0,34,103,0,23,0,20,380,3350
2020/11/20,10:00,3369,0,2675,93,0,34,124,0,23,0,1,419,3369
2020/11/20,11:00,3367,0,2630,88,0,34,150,0,23,0,0,442,3367
2020/11/20,12:00,3209,0,2447,89,0,34,177,0,24,0,-9,447,3209
2020/11/20,13:00,3315,0,2588,92,0,34,179,0,26,0,0,396,3315
2020/11/20,14:00,3322,0,2666,94,0,34,118,0,26,0,35,349,3322
2020/11/20,15:00,3326,0,2737,95,0,34,52,0,26,0,97,285,3326
2020/11/20,16:00,3443,0,2783,114,0,34,7,0,26,0,256,223,3443
2020/11/20,17:00,3444,0,2746,117,0,34,0,0,29,0,233,285,3444
2020/11/20,18:00,3344,0,2632,136,0,35,0,0,31,0,151,359,3344
2020/11/20,19:00,3208,0,2561,144,0,35,0,0,28,0,49,391,3208
2020/11/20,20:00,3056,0,2449,136,0,35,0,0,27,0,9,400,3056
2020/11/20,21:00,2886,0,2307,127,0,35,0,0,26,0,7,384,2886
2020/11/20,22:00,2762,0,2269,123,0,35,0,0,26,0,7,302,2762
2020/11/20,23:00,2614,0,2170,109,0,35,0,0,25,0,7,268,2614
2020/11/21,0:00,2426,0,2069,102,0,32,0,0,23,0,7,193,2426
2020/11/21,1:00,2313,0,1978,102,0,32,0,0,23,0,7,171,2313
2020/11/21,2:00,2296,0,1969,101,0,32,0,0,23,0,7,164,2296
2020/11/21,3:00,2313,0,1983,100,0,32,0,0,26,0,7,165,2313
2020/11/21,4:00,2321,0,1981,111,0,32,0,0,27,0,7,163,2321
2020/11/21,5:00,2339,0,1950,112,0,32,0,0,27,0,7,211,2339
2020/11/21,6:00,2380,0,1911,126,0,32,4,0,26,0,7,274,2380
2020/11/21,7:00,2460,0,1808,129,0,32,147,0,26,0,7,311,2460
2020/11/21,8:00,2583,0,1729,114,0,34,424,0,25,0,-20,277,2583
2020/11/21,9:00,2692,0,1641,97,0,34,679,0,24,0,-75,292,2692
2020/11/21,10:00,2743,0,1613,97,0,32,831,0,23,0,-166,313,2743
2020/11/21,11:00,2758,0,1652,96,0,32,879,0,24,0,-235,310,2758
2020/11/21,12:00,2708,0,1668,95,0,32,847,0,24,0,-236,278,2708
2020/11/21,13:00,2731,0,1744,98,0,35,724,0,26,0,-151,255,2731
2020/11/21,14:00,2744,0,1860,99,0,35,494,0,26,0,-61,291,2744
2020/11/21,15:00,2792,0,2181,99,0,35,213,0,26,0,4,234,2792
2020/11/21,16:00,2896,0,2443,109,0,35,18,0,22,0,10,259,2896
2020/11/21,17:00,3030,0,2591,119,0,35,0,0,18,0,71,196,3030
2020/11/21,18:00,3033,0,2581,136,0,35,0,0,16,0,66,199,3033
2020/11/21,19:00,2982,0,2557,128,0,35,0,0,15,0,41,206,2982
2020/11/21,20:00,2891,0,2501,124,0,35,0,0,17,0,0,214,2891
2020/11/21,21:00,2765,0,2425,109,0,35,0,0,14,0,0,182,2765
2020/11/21,22:00,2640,0,2329,108,0,34,0,0,10,0,0,159,2640
2020/11/21,23:00,2523,0,2222,108,0,32,0,0,7,0,0,154,2523
2020/11/22,0:00,2353,0,2090,95,0,32,0,0,4,0,0,132,2353
2020/11/22,1:00,2256,0,1995,94,0,32,0,0,4,0,0,131,2256
2020/11/22,2:00,2258,0,2002,102,0,32,0,0,3,0,0,119,2258
2020/11/22,3:00,2286,0,2036,102,0,32,0,0,3,0,0,113,2286
2020/11/22,4:00,2309,0,2044,116,0,32,0,0,5,0,0,112,2309
2020/11/22,5:00,2345,0,2071,108,0,32,0,0,8,0,0,126,2345
2020/11/22,6:00,2404,0,2079,105,0,32,3,0,8,0,0,177,2404
2020/11/22,7:00,2495,0,1845,102,0,35,131,0,8,0,0,374,2495
2020/11/22,8:00,2602,0,1812,93,0,32,335,0,7,0,-3,326,2602
2020/11/22,9:00,2631,0,1757,91,0,32,487,0,9,0,-115,370,2631
2020/11/22,10:00,2597,0,1715,91,0,32,660,0,10,0,-274,363,2597
2020/11/22,11:00,2598,0,1771,90,0,32,762,0,12,0,-339,270,2598
2020/11/22,12:00,2605,0,1758,89,0,32,758,0,12,0,-269,225,2605
2020/11/22,13:00,2586,0,1765,92,0,32,668,0,13,0,-183,199,2586
2020/11/22,14:00,2618,0,1847,101,0,32,463,0,12,0,-50,213,2618
2020/11/22,15:00,2663,0,2069,101,0,32,192,0,13,0,-2,258,2663
2020/11/22,16:00,2782,0,2281,117,0,35,15,0,15,0,14,305,2782
2020/11/22,17:00,2966,0,2513,119,0,35,0,0,16,0,49,234,2966
2020/11/22,18:00,2994,0,2584,116,0,35,0,0,17,0,64,178,2994
2020/11/22,19:00,2943,0,2491,113,0,35,0,0,18,0,48,238,2943
2020/11/22,20:00,2862,0,2457,102,0,35,0,0,20,0,8,240,2862
2020/11/22,21:00,2728,0,2307,99,0,35,0,0,20,0,0,267,2728
2020/11/22,22:00,2584,0,2181,96,0,35,0,0,22,0,0,250,2584
2020/11/22,23:00,2447,0,2065,99,0,32,0,0,20,0,0,231,2447
2020/11/23,0:00,2273,0,1985,96,0,32,0,0,20,0,0,140,2273
2020/11/23,1:00,2185,0,1903,94,0,32,0,0,20,0,0,136,2185
2020/11/23,2:00,2195,0,1926,100,0,32,0,0,23,0,0,114,2195
2020/11/23,3:00,2227,0,1929,101,0,32,0,0,25,0,0,140,2227
2020/11/23,4:00,2258,0,1954,116,0,32,0,0,27,0,0,129,2258
2020/11/23,5:00,2312,0,2035,106,0,32,0,0,25,0,0,114,2312
2020/11/23,6:00,2393,0,2049,110,0,32,2,0,24,0,0,176,2393
2020/11/23,7:00,2508,0,1975,113,0,32,144,0,24,0,0,220,2508
2020/11/23,8:00,2643,0,1882,97,0,33,419,0,22,0,0,190,2643
2020/11/23,9:00,2737,0,1796,93,0,33,674,0,22,0,-86,205,2737
2020/11/23,10:00,2757,0,1757,94,0,33,829,0,22,0,-268,290,2757
2020/11/23,11:00,2783,0,1743,95,0,33,875,0,22,0,-285,300,2783
2020/11/23,12:00,2784,0,1754,94,0,33,785,0,22,0,-202,298,2784
2020/11/23,13:00,2824,0,1857,100,0,35,560,0,20,0,-99,351,2824
2020/11/23,14:00,2838,0,2024,109,0,33,319,0,18,0,-1,336,2838
2020/11/23,15:00,2901,0,2314,114,0,35,122,0,17,0,0,299,2901
2020/11/23,16:00,3055,0,2600,143,0,35,9,0,19,0,10,239,3055
2020/11/23,17:00,3182,0,2741,140,0,35,0,0,21,0,43,202,3182
2020/11/23,18:00,3179,0,2736,138,0,35,0,0,21,0,61,188,3179
2020/11/23,19:00,3108,0,2672,132,0,35,0,0,20,0,25,224,3108
2020/11/23,20:00,3007,0,2619,120,0,35,0,0,22,0,2,209,3007
2020/11/23,21:00,2862,0,2464,111,0,35,0,0,21,0,0,231,2862
2020/11/23,22:00,2706,0,2329,105,0,35,0,0,21,0,0,216,2706
2020/11/23,23:00,2561,0,2115,106,0,32,0,0,21,0,0,287,2561
2020/11/24,0:00,2384,0,2035,100,0,32,0,0,23,0,-88,282,2384
2020/11/24,1:00,2291,0,1989,99,0,32,0,0,23,0,-146,294,2291
2020/11/24,2:00,2301,0,2032,96,0,32,0,0,23,0,-142,260,2301
2020/11/24,3:00,2343,0,2052,96,0,32,0,0,22,0,-84,225,2343
2020/11/24,4:00,2402,0,2057,116,0,34,0,0,21,0,-33,207,2402
2020/11/24,5:00,2535,0,2166,115,0,35,0,0,21,0,0,198,2535
2020/11/24,6:00,2813,0,2461,116,0,35,1,0,21,0,0,179,2813
2020/11/24,7:00,3065,0,2559,109,0,35,88,0,18,0,0,256,3065
2020/11/24,8:00,3345,0,2541,96,0,35,234,0,18,0,0,421,3345
2020/11/24,9:00,3511,0,2549,94,0,35,342,0,15,0,0,476,3511
2020/11/24,10:00,3500,0,2448,94,0,34,414,0,14,0,0,496,3500
2020/11/24,11:00,3509,0,2438,92,0,33,450,0,14,0,1,481,3509
2020/11/24,12:00,3390,0,2376,91,0,33,410,0,12,0,0,468,3390
2020/11/24,13:00,3531,0,2607,99,0,35,291,0,10,0,5,484,3531
2020/11/24,14:00,3571,0,2828,100,0,35,174,0,9,0,39,386,3571
2020/11/24,15:00,3636,0,2997,102,0,35,75,0,7,0,180,240,3636
2020/11/24,16:00,3780,0,3120,132,0,35,6,0,6,0,359,122,3780
2020/11/24,17:00,3796,0,3160,149,0,35,0,0,7,0,338,107,3796
2020/11/24,18:00,3712,0,3103,149,0,35,0,0,7,0,265,153,3712
2020/11/24,19:00,3573,0,3072,131,0,35,0,0,8,0,145,182,3573
2020/11/24,20:00,3419,0,3003,123,0,35,0,0,8,0,50,200,3419
2020/11/24,21:00,3230,0,2830,121,0,35,0,0,8,0,0,236,3230
2020/11/24,22:00,3041,0,2715,115,0,35,0,0,9,0,0,167,3041
2020/11/24,23:00,2831,0,2530,109,0,35,0,0,9,0,-23,171,2831
2020/11/25,0:00,2584,0,2306,91,0,33,0,0,9,0,-121,266,2584
2020/11/25,1:00,2462,0,2225,89,0,33,0,0,8,0,-160,267,2462
2020/11/25,2:00,2448,0,2231,87,0,33,0,0,8,0,-147,236,2448
2020/11/25,3:00,2478,0,2262,84,0,35,0,0,7,0,-95,185,2478
2020/11/25,4:00,2520,0,2277,97,0,35,0,0,7,0,-10,114,2520
2020/11/25,5:00,2645,0,2405,103,0,35,0,0,8,0,0,94,2645
2020/11/25,6:00,2927,0,2649,107,0,35,1,0,8,0,22,105,2927
2020/11/25,7:00,3220,0,2828,96,0,35,32,0,9,0,39,181,3220
2020/11/25,8:00,3574,0,2992,95,0,35,81,0,9,0,104,258,3574
2020/11/25,9:00,3784,0,3049,88,0,35,103,0,9,0,148,352,3784
2020/11/25,10:00,3803,0,3016,86,0,35,164,0,9,0,73,420,3803
2020/11/25,11:00,3775,0,2938,84,0,35,217,0,9,0,14,478,3775
2020/11/25,12:00,3627,0,2784,84,0,35,228,0,9,0,0,487,3627
2020/11/25,13:00,3707,0,3022,86,0,35,167,0,9,0,22,366,3707
2020/11/25,14:00,3701,0,3101,91,0,35,108,0,9,0,47,310,3701
2020/11/25,15:00,3712,0,3151,97,0,35,55,0,8,0,106,260,3712
2020/11/25,16:00,3837,0,3182,176,0,36,5,0,8,0,264,166,3837
2020/11/25,17:00,3850,0,3196,192,0,36,0,0,7,0,274,145,3850
2020/11/25,18:00,3764,0,3166,163,0,36,0,0,8,0,184,207,3764
2020/11/25,19:00,3628,0,3124,146,0,36,0,0,9,0,51,262,3628
2020/11/25,20:00,3463,0,3032,132,0,36,0,0,9,0,2,252,3463
2020/11/25,21:00,3264,0,2865,114,0,36,0,0,7,0,0,242,3264
2020/11/25,22:00,3065,0,2703,106,0,36,0,0,10,0,0,210,3065
2020/11/25,23:00,2854,0,2546,100,0,36,0,0,12,0,-30,190,2854
2020/11/26,0:00,2621,0,2487,77,0,36,0,0,16,0,-211,216,2621
2020/11/26,1:00,2493,0,2387,75,0,36,0,0,16,0,-363,342,2493
2020/11/26,2:00,2476,0,2454,74,0,36,0,0,15,0,-364,261,2476
2020/11/26,3:00,2502,0,2482,73,0,36,0,0,15,0,-327,223,2502
2020/11/26,4:00,2547,0,2402,77,0,36,0,0,16,0,-185,201,2547
2020/11/26,5:00,2675,0,2424,84,0,36,0,0,15,0,-12,128,2675
2020/11/26,6:00,2962,0,2631,94,0,36,1,0,14,0,0,186,2962
2020/11/26,7:00,3190,0,2708,94,0,35,84,0,15,0,0,254,3190
2020/11/26,8:00,3411,0,2663,81,0,34,257,0,15,0,0,361,3411
2020/11/26,9:00,3505,0,2562,76,0,34,424,0,14,0,0,395,3505
2020/11/26,10:00,3461,0,2340,75,0,34,631,0,14,0,2,365,3461
2020/11/26,11:00,3456,0,2302,74,0,34,729,0,14,0,23,280,3456
2020/11/26,12:00,3301,0,2179,75,0,34,709,0,12,0,6,286,3301
2020/11/26,13:00,3389,0,2352,82,0,34,651,0,13,0,0,257,3389
2020/11/26,14:00,3410,0,2594,83,0,34,464,0,13,0,0,222,3410
2020/11/26,15:00,3423,0,2831,86,0,34,194,0,13,0,4,261,3423
2020/11/26,16:00,3547,0,3053,103,0,35,13,0,11,0,51,281,3547
2020/11/26,17:00,3641,0,3107,121,0,35,0,0,9,0,108,261,3641
2020/11/26,18:00,3606,0,3094,127,0,35,0,0,8,0,53,289,3606
2020/11/26,19:00,3498,0,2988,118,0,35,0,0,7,0,3,347,3498
2020/11/26,20:00,3359,0,2840,111,0,35,0,0,8,0,0,365,3359
2020/11/26,21:00,3179,0,2677,105,0,35,0,0,8,0,0,354,3179
2020/11/26,22:00,2999,0,2596,101,0,35,0,0,8,0,0,259,2999
2020/11/26,23:00,2802,0,2436,93,0,35,0,0,8,0,0,230,2802
2020/11/27,0:00,2575,0,2190,75,0,35,0,0,9,0,-66,332,2575
2020/11/27,1:00,2452,0,2088,74,0,35,0,0,10,0,-100,345,2452
2020/11/27,2:00,2436,0,2115,73,0,35,0,0,11,0,-80,282,2436
2020/11/27,3:00,2467,0,2213,72,0,35,0,0,12,0,-2,137,2467
2020/11/27,4:00,2501,0,2249,80,0,35,0,0,11,0,0,126,2501
2020/11/27,5:00,2613,0,2337,84,0,35,0,0,11,0,0,146,2613
2020/11/27,6:00,2881,0,2620,88,0,35,1,0,11,0,0,126,2881
2020/11/27,7:00,3148,0,2765,81,0,35,42,0,11,0,0,214,3148
2020/11/27,8:00,3426,0,2839,83,0,34,156,0,11,0,0,303,3426
2020/11/27,9:00,3622,0,2871,82,0,34,269,0,11,0,0,355,3622
2020/11/27,10:00,3615,0,2820,82,0,34,271,0,11,0,7,390,3615
2020/11/27,11:00,3580,0,2766,82,0,34,245,0,10,0,15,428,3580
2020/11/27,12:00,3462,0,2676,77,0,34,238,0,9,0,0,428,3462
2020/11/27,13:00,3609,0,2842,83,0,34,177,0,9,0,14,450,3609
2020/11/27,14:00,3651,0,2999,87,0,34,92,0,9,0,19,411,3651
